store,date,sales
9,2014-12-20,2274
9,2014-12-21,2341
9,2014-12-22,1621
9,2014-12-23,1823
9,2014-12-24,1694
9,2014-12-25,1945
9,2014-12-26,2082
9,2014-12-27,2306
9,2014-12-28,2428
9,2014-12-29,1580
9,2014-12-30,1856
9,2014-12-31,1807
9,2015-01-01,1797
9,2015-01-02,2014
9,2015-01-03,2091
9,2015-01-04,2150
9,2015-01-05,1534
9,2015-01-06,1782
9,2015-01-07,1728
9,2015-01-08,1898
9,2015-01-09,1921
9,2015-01-10,2127
9,2015-01-11,2234
9,2015-01-12,1461
9,2015-01-13,1783
9,2015-01-14,1792
9,2015-01-15,1741
9,2015-01-16,1899
9,2015-01-17,2093
9,2015-01-18,2227
9,2015-01-19,1445
9,2015-01-20,1678
9,2015-01-21,1758
9,2015-01-22,1887
9,2015-01-23,1957
9,2015-01-24,2115
9,2015-01-25,2268
9,2015-01-26,1501
9,2015-01-27,1799
9,2015-01-28,1755
9,2015-01-29,1794
9,2015-01-30,1998
9,2015-01-31,2168
9,2015-02-01,2464
9,2015-02-02,1692
9,2015-02-03,1868
9,2015-02-04,1959
9,2015-02-05,2055
9,2015-02-06,2209
9,2015-02-07,2340
9,2015-02-08,2453
9,2015-02-09,1659
9,2015-02-10,1962
9,2015-02-11,1902
9,2015-02-12,2018
9,2015-02-13,2162
9,2015-02-14,2349
9,2015-02-15,2450
9,2015-02-16,1590
9,2015-02-17,1860
9,2015-02-18,1823
9,2015-02-19,2102
9,2015-02-20,2145
9,2015-02-21,2259
9,2015-02-22,2551
9,2015-02-23,1712
9,2015-02-24,1837
9,2015-02-25,1941
9,2015-02-26,2113
9,2015-02-27,2074
9,2015-02-28,2261
9,2015-03-01,3001
9,2015-03-02,1978
9,2015-03-03,2234
9,2015-03-04,2332
9,2015-03-05,2419
9,2015-03-06,2583
9,2015-03-07,2748
9,2015-03-08,3029
9,2015-03-09,1885
9,2015-03-10,2361
9,2015-03-11,2201
9,2015-03-12,2503
9,2015-03-13,2656
9,2015-03-14,2798
9,2015-03-15,3026
9,2015-03-16,2007
9,2015-03-17,2372
9,2015-03-18,2285
9,2015-03-19,2457
9,2015-03-20,2634
9,2015-03-21,2777
9,2015-03-22,3006
9,2015-03-23,1928
9,2015-03-24,2312
9,2015-03-25,2251
9,2015-03-26,2480
9,2015-03-27,2663
9,2015-03-28,2740
9,2015-03-29,3003
9,2015-03-30,1967
9,2015-03-31,2287
9,2015-04-01,2678
9,2015-04-02,2851
9,2015-04-03,3137
9,2015-04-04,3297
9,2015-04-05,3550
9,2015-04-06,2309
9,2015-04-07,2737
9,2015-04-08,2630
9,2015-04-09,2930
9,2015-04-10,3061
9,2015-04-11,3277
9,2015-04-12,3473
9,2015-04-13,2308
9,2015-04-14,2635
9,2015-04-15,2677
9,2015-04-16,2859
9,2015-04-17,3125
9,2015-04-18,3255
9,2015-04-19,3513
9,2015-04-20,2347
9,2015-04-21,2711
9,2015-04-22,2685
9,2015-04-23,2866
9,2015-04-24,3027
9,2015-04-25,3329
9,2015-04-26,3407
9,2015-04-27,2329
9,2015-04-28,2646
9,2015-04-29,2673
9,2015-04-30,2936
9,2015-05-01,3228
9,2015-05-02,3332
9,2015-05-03,3588
9,2015-05-04,2497
9,2015-05-05,2914
9,2015-05-06,2913
9,2015-05-07,3086
9,2015-05-08,3343
9,2015-05-09,3534
9,2015-05-10,3713
9,2015-05-11,2441
9,2015-05-12,2845
9,2015-05-13,2940
9,2015-05-14,3085
9,2015-05-15,3270
9,2015-05-16,3649
9,2015-05-17,3655
9,2015-05-18,2509
9,2015-05-19,2902
9,2015-05-20,2962
9,2015-05-21,3063
9,2015-05-22,3315
9,2015-05-23,3490
9,2015-05-24,3714
9,2015-05-25,2290
9,2015-05-26,2971
9,2015-05-27,2855
9,2015-05-28,3085
9,2015-05-29,3220
9,2015-05-30,3506
9,2015-05-31,3679
9,2015-06-01,2605
9,2015-06-02,2991
9,2015-06-03,2945
9,2015-06-04,3317
9,2015-06-05,3459
9,2015-06-06,3757
9,2015-06-07,3980
9,2015-06-08,2554
9,2015-06-09,3053
9,2015-06-10,3032
9,2015-06-11,3309
9,2015-06-12,3510
9,2015-06-13,3719
9,2015-06-14,3926
9,2015-06-15,2572
9,2015-06-16,3102
9,2015-06-17,3083
9,2015-06-18,3335
9,2015-06-19,3456
9,2015-06-20,3691
9,2015-06-21,3880
9,2015-06-22,2558
9,2015-06-23,3104
9,2015-06-24,3241
9,2015-06-25,3219
9,2015-06-26,3488
9,2015-06-27,3765
9,2015-06-28,4024
9,2015-06-29,2744
9,2015-06-30,3048
9,2015-07-01,3269
9,2015-07-02,3432
9,2015-07-03,3840
9,2015-07-04,4007
9,2015-07-05,4260
9,2015-07-06,2791
9,2015-07-07,3237
9,2015-07-08,3244
9,2015-07-09,3478
9,2015-07-10,3776
9,2015-07-11,3917
9,2015-07-12,4237
9,2015-07-13,2787
9,2015-07-14,3165
9,2015-07-15,3378
9,2015-07-16,3489
9,2015-07-17,3679
9,2015-07-18,3941
9,2015-07-19,4157
9,2015-07-20,2838
9,2015-07-21,3382
9,2015-07-22,3343
9,2015-07-23,3652
9,2015-07-24,3869
9,2015-07-25,3867
9,2015-07-26,4156
9,2015-07-27,2807
9,2015-07-28,3260
9,2015-07-29,3212
9,2015-07-30,3584
9,2015-07-31,3734
9,2015-08-01,3485
9,2015-08-02,3648
9,2015-08-03,2486
9,2015-08-04,2894
9,2015-08-05,2913
9,2015-08-06,3125
9,2015-08-07,3392
9,2015-08-08,3595
9,2015-08-09,3688
9,2015-08-10,2388
9,2015-08-11,2931
9,2015-08-12,2755
9,2015-08-13,3087
9,2015-08-14,3270
9,2015-08-15,3522
9,2015-08-16,3760
9,2015-08-17,2458
9,2015-08-18,2909
9,2015-08-19,2879
9,2015-08-20,3095
9,2015-08-21,3341
9,2015-08-22,3496
9,2015-08-23,3713
9,2015-08-24,2576
9,2015-08-25,2762
9,2015-08-26,2829
9,2015-08-27,3038
9,2015-08-28,3371
9,2015-08-29,3548
9,2015-08-30,3676
9,2015-08-31,2462
9,2015-09-01,2665
9,2015-09-02,2747
9,2015-09-03,2844
9,2015-09-04,3183
9,2015-09-05,3314
9,2015-09-06,3460
9,2015-09-07,2199
9,2015-09-08,2684
9,2015-09-09,2769
9,2015-09-10,2892
9,2015-09-11,3082
9,2015-09-12,3300
9,2015-09-13,3455
9,2015-09-14,2385
9,2015-09-15,2683
9,2015-09-16,2623
9,2015-09-17,2978
9,2015-09-18,3093
9,2015-09-19,3280
9,2015-09-20,3388
9,2015-09-21,2347
9,2015-09-22,2718
9,2015-09-23,2691
9,2015-09-24,2851
9,2015-09-25,3105
9,2015-09-26,3255
9,2015-09-27,3456
9,2015-09-28,2256
9,2015-09-29,2719
9,2015-09-30,2628
9,2015-10-01,2626
9,2015-10-02,2989
9,2015-10-03,3011
9,2015-10-04,3254
9,2015-10-05,2141
9,2015-10-06,2566
9,2015-10-07,2456
9,2015-10-08,2675
9,2015-10-09,2889
9,2015-10-10,3012
9,2015-10-11,3241
9,2015-10-12,2045
9,2015-10-13,2581
9,2015-10-14,2568
9,2015-10-15,2629
9,2015-10-16,2810
9,2015-10-17,3032
9,2015-10-18,3132
9,2015-10-19,2095
9,2015-10-20,2535
9,2015-10-21,2495
9,2015-10-22,2612
9,2015-10-23,2828
9,2015-10-24,3021
9,2015-10-25,3114
9,2015-10-26,2123
9,2015-10-27,2489
9,2015-10-28,2461
9,2015-10-29,2643
9,2015-10-30,2940
9,2015-10-31,3077
9,2015-11-01,3550
9,2015-11-02,2344
9,2015-11-03,2778
9,2015-11-04,2633
9,2015-11-05,2938
9,2015-11-06,2931
9,2015-11-07,3231
9,2015-11-08,3378
9,2015-11-09,2160
9,2015-11-10,2708
9,2015-11-11,2668
9,2015-11-12,3029
9,2015-11-13,3204
9,2015-11-14,3275
9,2015-11-15,3440
9,2015-11-16,2325
9,2015-11-17,2675
9,2015-11-18,2686
9,2015-11-19,2878
9,2015-11-20,3136
9,2015-11-21,3402
9,2015-11-22,3550
9,2015-11-23,2307
9,2015-11-24,2818
9,2015-11-25,2629
9,2015-11-26,2852
9,2015-11-27,3108
9,2015-11-28,3328
9,2015-11-29,3349
9,2015-11-30,2244
9,2015-12-01,1871
9,2015-12-02,1980
9,2015-12-03,2121
9,2015-12-04,2254
9,2015-12-05,2269
9,2015-12-06,2540
9,2015-12-07,1635
9,2015-12-08,1884
9,2015-12-09,1938
9,2015-12-10,2020
9,2015-12-11,2190
9,2015-12-12,2388
9,2015-12-13,2481
9,2015-12-14,1612
9,2015-12-15,1979
9,2015-12-16,1919
9,2015-12-17,2003
9,2015-12-18,2205
9,2015-12-19,2320
9,2015-12-20,2501
9,2015-12-21,1626
9,2015-12-22,1862
9,2015-12-23,1864
9,2015-12-24,2002
9,2015-12-25,2281
9,2015-12-26,2424
9,2015-12-27,2420
9,2015-12-28,1601
9,2015-12-29,2020
9,2015-12-30,1830
9,2015-12-31,1960
9,2016-01-01,2110
9,2016-01-02,2263
9,2016-01-03,2321
9,2016-01-04,1539
9,2016-01-05,1820
9,2016-01-06,1854
9,2016-01-07,1997
9,2016-01-08,2211
9,2016-01-09,2208
9,2016-01-10,2395
9,2016-01-11,1618
9,2016-01-12,1906
9,2016-01-13,1840
9,2016-01-14,2097
9,2016-01-15,2138
9,2016-01-16,2276
9,2016-01-17,2323
9,2016-01-18,1531
9,2016-01-19,1951
9,2016-01-20,1810
9,2016-01-21,1961
9,2016-01-22,2100
9,2016-01-23,2239
9,2016-01-24,2342
9,2016-01-25,1574
9,2016-01-26,1951
9,2016-01-27,1891
9,2016-01-28,2009
9,2016-01-29,2146
9,2016-01-30,2280
9,2016-01-31,2337
9,2016-02-01,1786
9,2016-02-02,2150
9,2016-02-03,2040
9,2016-02-04,2230
9,2016-02-05,2270
9,2016-02-06,2498
9,2016-02-07,2720
9,2016-02-08,1851
9,2016-02-09,2084
9,2016-02-10,2067
9,2016-02-11,2182
9,2016-02-12,2339
9,2016-02-13,2572
9,2016-02-14,2621
9,2016-02-15,1809
9,2016-02-16,2085
9,2016-02-17,2154
9,2016-02-18,2154
9,2016-02-19,2430
9,2016-02-20,2542
9,2016-02-21,2693
9,2016-02-22,1772
9,2016-02-23,2132
9,2016-02-24,2108
9,2016-02-25,2236
9,2016-02-26,2253
9,2016-02-27,2478
9,2016-02-28,2745
9,2016-02-29,1853
9,2016-03-01,2519
9,2016-03-02,2464
9,2016-03-03,2681
9,2016-03-04,2859
9,2016-03-05,3031
9,2016-03-06,3260
9,2016-03-07,2121
9,2016-03-08,2485
9,2016-03-09,2541
9,2016-03-10,2653
9,2016-03-11,2897
9,2016-03-12,3062
9,2016-03-13,3174
9,2016-03-14,2109
9,2016-03-15,2490
9,2016-03-16,2478
9,2016-03-17,2625
9,2016-03-18,2856
9,2016-03-19,3090
9,2016-03-20,3238
9,2016-03-21,2084
9,2016-03-22,2497
9,2016-03-23,2453
9,2016-03-24,2626
9,2016-03-25,2811
9,2016-03-26,3041
9,2016-03-27,3225
9,2016-03-28,2163
9,2016-03-29,2441
9,2016-03-30,2451
9,2016-03-31,2635
9,2016-04-01,3362
9,2016-04-02,3570
9,2016-04-03,3749
9,2016-04-04,2493
9,2016-04-05,2947
9,2016-04-06,2813
9,2016-04-07,3130
9,2016-04-08,3292
9,2016-04-09,3614
9,2016-04-10,3715
9,2016-04-11,2498
9,2016-04-12,2912
9,2016-04-13,2858
9,2016-04-14,3125
9,2016-04-15,3412
9,2016-04-16,3663
9,2016-04-17,3723
9,2016-04-18,2441
9,2016-04-19,3022
9,2016-04-20,2936
9,2016-04-21,3188
9,2016-04-22,3267
9,2016-04-23,3504
9,2016-04-24,3748
9,2016-04-25,2538
9,2016-04-26,2896
9,2016-04-27,2927
9,2016-04-28,3148
9,2016-04-29,3367
9,2016-04-30,3542
9,2016-05-01,4039
9,2016-05-02,2704
9,2016-05-03,3093
9,2016-05-04,3094
9,2016-05-05,3282
9,2016-05-06,3562
9,2016-05-07,3726
9,2016-05-08,4008
9,2016-05-09,2626
9,2016-05-10,3016
9,2016-05-11,3075
9,2016-05-12,3327
9,2016-05-13,3680
9,2016-05-14,3667
9,2016-05-15,4079
9,2016-05-16,2620
9,2016-05-17,3168
9,2016-05-18,3126
9,2016-05-19,3352
9,2016-05-20,3631
9,2016-05-21,3709
9,2016-05-22,4020
9,2016-05-23,2681
9,2016-05-24,3147
9,2016-05-25,3161
9,2016-05-26,3364
9,2016-05-27,3609
9,2016-05-28,3742
9,2016-05-29,4065
9,2016-05-30,2620
9,2016-05-31,3120
9,2016-06-01,3265
9,2016-06-02,3565
9,2016-06-03,3694
9,2016-06-04,4124
9,2016-06-05,4257
9,2016-06-06,2877
9,2016-06-07,3419
9,2016-06-08,3392
9,2016-06-09,3545
9,2016-06-10,3924
9,2016-06-11,3969
9,2016-06-12,4346
9,2016-06-13,2856
9,2016-06-14,3443
9,2016-06-15,3183
9,2016-06-16,3656
9,2016-06-17,3806
9,2016-06-18,4163
9,2016-06-19,4299
9,2016-06-20,2879
9,2016-06-21,3314
9,2016-06-22,3417
9,2016-06-23,3596
9,2016-06-24,3802
9,2016-06-25,4016
9,2016-06-26,4302
9,2016-06-27,2801
9,2016-06-28,3255
9,2016-06-29,3393
9,2016-06-30,3475
9,2016-07-01,4032
9,2016-07-02,4310
9,2016-07-03,4516
9,2016-07-04,2978
9,2016-07-05,3470
9,2016-07-06,3497
9,2016-07-07,3922
9,2016-07-08,4075
9,2016-07-09,4483
9,2016-07-10,4564
9,2016-07-11,2974
9,2016-07-12,3503
9,2016-07-13,3605
9,2016-07-14,3863
9,2016-07-15,4062
9,2016-07-16,4270
9,2016-07-17,4448
9,2016-07-18,3010
9,2016-07-19,3549
9,2016-07-20,3520
9,2016-07-21,3803
9,2016-07-22,4199
9,2016-07-23,4188
9,2016-07-24,4574
9,2016-07-25,3019
9,2016-07-26,3592
9,2016-07-27,3594
9,2016-07-28,3803
9,2016-07-29,3961
9,2016-07-30,4351
9,2016-07-31,4499
9,2016-08-01,2633
9,2016-08-02,3170
9,2016-08-03,3154
9,2016-08-04,3366
9,2016-08-05,3612
9,2016-08-06,3800
9,2016-08-07,4062
9,2016-08-08,2644
9,2016-08-09,3061
9,2016-08-10,3065
9,2016-08-11,3335
9,2016-08-12,3583
9,2016-08-13,3838
9,2016-08-14,3944
9,2016-08-15,2595
9,2016-08-16,3117
9,2016-08-17,3198
9,2016-08-18,3243
9,2016-08-19,3616
9,2016-08-20,3821
9,2016-08-21,3993
9,2016-08-22,2735
9,2016-08-23,3080
9,2016-08-24,3194
9,2016-08-25,3392
9,2016-08-26,3481
9,2016-08-27,3741
9,2016-08-28,4052
9,2016-08-29,2691
9,2016-08-30,3070
9,2016-08-31,3170
9,2016-09-01,3143
9,2016-09-02,3377
9,2016-09-03,3643
9,2016-09-04,3738
9,2016-09-05,2516
9,2016-09-06,2927
9,2016-09-07,2863
9,2016-09-08,3009
9,2016-09-09,3294
9,2016-09-10,3478
9,2016-09-11,3685
9,2016-09-12,2501
9,2016-09-13,2869
9,2016-09-14,2898
9,2016-09-15,3143
9,2016-09-16,3318
9,2016-09-17,3467
9,2016-09-18,3734
9,2016-09-19,2579
9,2016-09-20,2920
9,2016-09-21,2928
9,2016-09-22,3188
9,2016-09-23,3311
9,2016-09-24,3589
9,2016-09-25,3688
9,2016-09-26,2499
9,2016-09-27,2913
9,2016-09-28,2854
9,2016-09-29,3121
9,2016-09-30,3270
9,2016-10-01,3182
9,2016-10-02,3488
9,2016-10-03,2364
9,2016-10-04,2710
9,2016-10-05,2680
9,2016-10-06,2848
9,2016-10-07,3059
9,2016-10-08,3340
9,2016-10-09,3444
9,2016-10-10,2291
9,2016-10-11,2670
9,2016-10-12,2612
9,2016-10-13,2867
9,2016-10-14,3114
9,2016-10-15,3335
9,2016-10-16,3465
9,2016-10-17,2426
9,2016-10-18,2707
9,2016-10-19,2686
9,2016-10-20,2979
9,2016-10-21,3062
9,2016-10-22,3299
9,2016-10-23,3482
9,2016-10-24,2275
9,2016-10-25,2784
9,2016-10-26,2629
9,2016-10-27,2853
9,2016-10-28,3165
9,2016-10-29,3208
9,2016-10-30,3478
9,2016-10-31,2317
9,2016-11-01,2952
9,2016-11-02,3040
9,2016-11-03,3198
9,2016-11-04,3362
9,2016-11-05,3563
9,2016-11-06,3639
9,2016-11-07,2460
9,2016-11-08,2813
9,2016-11-09,2931
9,2016-11-10,3134
9,2016-11-11,3384
9,2016-11-12,3628
9,2016-11-13,3765
9,2016-11-14,2417
9,2016-11-15,2867
9,2016-11-16,2959
9,2016-11-17,3062
9,2016-11-18,3305
9,2016-11-19,3509
9,2016-11-20,3661
9,2016-11-21,2481
9,2016-11-22,2926
9,2016-11-23,2875
9,2016-11-24,3096
9,2016-11-25,3416
9,2016-11-26,3573
9,2016-11-27,3730
9,2016-11-28,2376
9,2016-11-29,2889
9,2016-11-30,2850
9,2016-12-01,2232
9,2016-12-02,2317
9,2016-12-03,2496
9,2016-12-04,2681
9,2016-12-05,1711
9,2016-12-06,2062
9,2016-12-07,2153
9,2016-12-08,2327
9,2016-12-09,2331
9,2016-12-10,2496
9,2016-12-11,2643
9,2016-12-12,1734
9,2016-12-13,2109
9,2016-12-14,2052
9,2016-12-15,2178
9,2016-12-16,2372
9,2016-12-17,2541
9,2016-12-18,2560
9,2016-12-19,1788
9,2016-12-20,2034
9,2016-12-21,1961
9,2016-12-22,2266
9,2016-12-23,2401
9,2016-12-24,2490
9,2016-12-25,2725
9,2016-12-26,1752
9,2016-12-27,1960
9,2016-12-28,2095
9,2016-12-29,2177
9,2016-12-30,2304
9,2016-12-31,2552
9,2017-01-01,2519
9,2017-01-02,1664
9,2017-01-03,1915
9,2017-01-04,1934
9,2017-01-05,2116
9,2017-01-06,2224
9,2017-01-07,2422
9,2017-01-08,2585
9,2017-01-09,1663
9,2017-01-10,1927
9,2017-01-11,1931
9,2017-01-12,2054
9,2017-01-13,2200
9,2017-01-14,2427
9,2017-01-15,2537
9,2017-01-16,1616
9,2017-01-17,1944
9,2017-01-18,1952
9,2017-01-19,2073
9,2017-01-20,2234
9,2017-01-21,2504
9,2017-01-22,2549
9,2017-01-23,1637
9,2017-01-24,1958
9,2017-01-25,2035
9,2017-01-26,2041
9,2017-01-27,2302
9,2017-01-28,2438
9,2017-01-29,2516
9,2017-01-30,1745
9,2017-01-31,1850
9,2017-02-01,2171
9,2017-02-02,2247
9,2017-02-03,2485
9,2017-02-04,2638
9,2017-02-05,2766
9,2017-02-06,1812
9,2017-02-07,2134
9,2017-02-08,2099
9,2017-02-09,2336
9,2017-02-10,2560
9,2017-02-11,2644
9,2017-02-12,2779
9,2017-02-13,1881
9,2017-02-14,2108
9,2017-02-15,2231
9,2017-02-16,2311
9,2017-02-17,2451
9,2017-02-18,2648
9,2017-02-19,2827
9,2017-02-20,1864
9,2017-02-21,2170
9,2017-02-22,2191
9,2017-02-23,2344
9,2017-02-24,2443
9,2017-02-25,2642
9,2017-02-26,2884
9,2017-02-27,1841
9,2017-02-28,2131
9,2017-03-01,2583
9,2017-03-02,2853
9,2017-03-03,2945
9,2017-03-04,3103
9,2017-03-05,3296
9,2017-03-06,2143
9,2017-03-07,2446
9,2017-03-08,2538
9,2017-03-09,2589
9,2017-03-10,2979
9,2017-03-11,3115
9,2017-03-12,3366
9,2017-03-13,2291
9,2017-03-14,2574
9,2017-03-15,2576
9,2017-03-16,2794
9,2017-03-17,2892
9,2017-03-18,3241
9,2017-03-19,3237
9,2017-03-20,2221
9,2017-03-21,2668
9,2017-03-22,2580
9,2017-03-23,2793
9,2017-03-24,3000
9,2017-03-25,3195
9,2017-03-26,3229
9,2017-03-27,2217
9,2017-03-28,2579
9,2017-03-29,2529
9,2017-03-30,2773
9,2017-03-31,2923
9,2017-04-01,3629
9,2017-04-02,3917
9,2017-04-03,2605
9,2017-04-04,2967
9,2017-04-05,2961
9,2017-04-06,3192
9,2017-04-07,3497
9,2017-04-08,3653
9,2017-04-09,3837
9,2017-04-10,2552
9,2017-04-11,2946
9,2017-04-12,3053
9,2017-04-13,3206
9,2017-04-14,3373
9,2017-04-15,3582
9,2017-04-16,3963
9,2017-04-17,2655
9,2017-04-18,3077
9,2017-04-19,3033
9,2017-04-20,3213
9,2017-04-21,3444
9,2017-04-22,3651
9,2017-04-23,3838
9,2017-04-24,2643
9,2017-04-25,3007
9,2017-04-26,3007
9,2017-04-27,3227
9,2017-04-28,3428
9,2017-04-29,3574
9,2017-04-30,3899
9,2017-05-01,2807
9,2017-05-02,3257
9,2017-05-03,3301
9,2017-05-04,3508
9,2017-05-05,3740
9,2017-05-06,3967
9,2017-05-07,4248
9,2017-05-08,2802
9,2017-05-09,3231
9,2017-05-10,3193
9,2017-05-11,3457
9,2017-05-12,3683
9,2017-05-13,4009
9,2017-05-14,4172
9,2017-05-15,2747
9,2017-05-16,3289
9,2017-05-17,3281
9,2017-05-18,3509
9,2017-05-19,3724
9,2017-05-20,4028
9,2017-05-21,4191
9,2017-05-22,2814
9,2017-05-23,3183
9,2017-05-24,3170
9,2017-05-25,3569
9,2017-05-26,3710
9,2017-05-27,3945
9,2017-05-28,4079
9,2017-05-29,2719
9,2017-05-30,3247
9,2017-05-31,3185
9,2017-06-01,3643
9,2017-06-02,3973
9,2017-06-03,4229
9,2017-06-04,4344
9,2017-06-05,2882
9,2017-06-06,3447
9,2017-06-07,3404
9,2017-06-08,3682
9,2017-06-09,3989
9,2017-06-10,4138
9,2017-06-11,4488
9,2017-06-12,2900
9,2017-06-13,3469
9,2017-06-14,3458
9,2017-06-15,3760
9,2017-06-16,3993
9,2017-06-17,4282
9,2017-06-18,4394
9,2017-06-19,3028
9,2017-06-20,3511
9,2017-06-21,3409
9,2017-06-22,3664
9,2017-06-23,3998
9,2017-06-24,4078
9,2017-06-25,4497
9,2017-06-26,3011
9,2017-06-27,3491
9,2017-06-28,3524
9,2017-06-29,3678
9,2017-06-30,3906
9,2017-07-01,4512
9,2017-07-02,4836
9,2017-07-03,3132
9,2017-07-04,3574
9,2017-07-05,3624
9,2017-07-06,3953
9,2017-07-07,4321
9,2017-07-08,4268
9,2017-07-09,4719
9,2017-07-10,3175
9,2017-07-11,3759
9,2017-07-12,3712
9,2017-07-13,3900
9,2017-07-14,4185
9,2017-07-15,4325
9,2017-07-16,4710
9,2017-07-17,3138
9,2017-07-18,3711
9,2017-07-19,3670
9,2017-07-20,3798
9,2017-07-21,4103
9,2017-07-22,4567
9,2017-07-23,4694
9,2017-07-24,3197
9,2017-07-25,3576
9,2017-07-26,3686
9,2017-07-27,3851
9,2017-07-28,4106
9,2017-07-29,4386
9,2017-07-30,4673
9,2017-07-31,3163
9,2017-08-01,3323
9,2017-08-02,3255
9,2017-08-03,3443
9,2017-08-04,3765
9,2017-08-05,3854
9,2017-08-06,4121
9,2017-08-07,2805
9,2017-08-08,3325
9,2017-08-09,3307
9,2017-08-10,3483
9,2017-08-11,3676
9,2017-08-12,3875
9,2017-08-13,4107
9,2017-08-14,2793
9,2017-08-15,3185
9,2017-08-16,3235
9,2017-08-17,3446
9,2017-08-18,3793
9,2017-08-19,4030
9,2017-08-20,4336
9,2017-08-21,2668
9,2017-08-22,3233
9,2017-08-23,3197
9,2017-08-24,3454
9,2017-08-25,3596
9,2017-08-26,4038
9,2017-08-27,4241
9,2017-08-28,2813
9,2017-08-29,3165
9,2017-08-30,3173
9,2017-08-31,3403
9,2017-09-01,3447
9,2017-09-02,3772
9,2017-09-03,3856
9,2017-09-04,2632
9,2017-09-05,2976
9,2017-09-06,3051
9,2017-09-07,3259
9,2017-09-08,3620
9,2017-09-09,3652
9,2017-09-10,4001
9,2017-09-11,2619
9,2017-09-12,2951
9,2017-09-13,3022
9,2017-09-14,3165
9,2017-09-15,3483
9,2017-09-16,3669
9,2017-09-17,3872
9,2017-09-18,2605
9,2017-09-19,2912
9,2017-09-20,3040
9,2017-09-21,3288
9,2017-09-22,3519
9,2017-09-23,3736
9,2017-09-24,3871
9,2017-09-25,2611
9,2017-09-26,2968
9,2017-09-27,3074
9,2017-09-28,3204
9,2017-09-29,3502
9,2017-09-30,3686
9,2017-10-01,3534
9,2017-10-02,2475
9,2017-10-03,2854
9,2017-10-04,2747
9,2017-10-05,3017
9,2017-10-06,3203
9,2017-10-07,3348
9,2017-10-08,3539
9,2017-10-09,2369
9,2017-10-10,2786
9,2017-10-11,2946
9,2017-10-12,2970
9,2017-10-13,3257
9,2017-10-14,3345
9,2017-10-15,3609
9,2017-10-16,2372
9,2017-10-17,2765
9,2017-10-18,2863
9,2017-10-19,3097
9,2017-10-20,3197
9,2017-10-21,3461
9,2017-10-22,3747
9,2017-10-23,2293
9,2017-10-24,2826
9,2017-10-25,2851
9,2017-10-26,3069
9,2017-10-27,3227
9,2017-10-28,3354
9,2017-10-29,3570
9,2017-10-30,2423
9,2017-10-31,2856
9,2017-11-01,3046
9,2017-11-02,3201
9,2017-11-03,3397
9,2017-11-04,3822
9,2017-11-05,3804
9,2017-11-06,2617
9,2017-11-07,2991
9,2017-11-08,3086
9,2017-11-09,3272
9,2017-11-10,3490
9,2017-11-11,3667
9,2017-11-12,3848
9,2017-11-13,2639
9,2017-11-14,3068
9,2017-11-15,3030
9,2017-11-16,3337
9,2017-11-17,3404
9,2017-11-18,3618
9,2017-11-19,3982
9,2017-11-20,2636
9,2017-11-21,3092
9,2017-11-22,2869
9,2017-11-23,3293
9,2017-11-24,3443
9,2017-11-25,3622
9,2017-11-26,3931
9,2017-11-27,2516
9,2017-11-28,2974
9,2017-11-29,3036
9,2017-11-30,3282
9,2017-12-01,2531
9,2017-12-02,2565
9,2017-12-03,2764
9,2017-12-04,1854
9,2017-12-05,2111
9,2017-12-06,2164
9,2017-12-07,2360
9,2017-12-08,2395
9,2017-12-09,2609
9,2017-12-10,2812
9,2017-12-11,1833
9,2017-12-12,2099
9,2017-12-13,2150
9,2017-12-14,2411
9,2017-12-15,2430
9,2017-12-16,2621
9,2017-12-17,2796
9,2017-12-18,1824
9,2017-12-19,2176
9,2017-12-20,2125
9,2017-12-21,2472
9,2017-12-22,2488
9,2017-12-23,2630
9,2017-12-24,2755
9,2017-12-25,1796
9,2017-12-26,2191
9,2017-12-27,2104
9,2017-12-28,2309
9,2017-12-29,2478
9,2017-12-30,2640
9,2017-12-31,2774
10,2013-01-01,1521
10,2013-01-02,1530
10,2013-01-03,1654
10,2013-01-04,1739
10,2013-01-05,1841
10,2013-01-06,1906
10,2013-01-07,1325
10,2013-01-08,1528
10,2013-01-09,1606
10,2013-01-10,1581
10,2013-01-11,1707
10,2013-01-12,1912
10,2013-01-13,2000
10,2013-01-14,1300
10,2013-01-15,1480
10,2013-01-16,1593
10,2013-01-17,1622
10,2013-01-18,1678
10,2013-01-19,1830
10,2013-01-20,2067
10,2013-01-21,1288
10,2013-01-22,1488
10,2013-01-23,1588
10,2013-01-24,1605
10,2013-01-25,1801
10,2013-01-26,1806
10,2013-01-27,1970
10,2013-01-28,1360
10,2013-01-29,1585
10,2013-01-30,1531
10,2013-01-31,1653
10,2013-02-01,1958
10,2013-02-02,2079
10,2013-02-03,2152
10,2013-02-04,1490
10,2013-02-05,1620
10,2013-02-06,1668
10,2013-02-07,1729
10,2013-02-08,2011
10,2013-02-09,2023
10,2013-02-10,2263
10,2013-02-11,1477
10,2013-02-12,1683
10,2013-02-13,1751
10,2013-02-14,1828
10,2013-02-15,1945
10,2013-02-16,2046
10,2013-02-17,2167
10,2013-02-18,1459
10,2013-02-19,1735
10,2013-02-20,1633
10,2013-02-21,1890
10,2013-02-22,1978
10,2013-02-23,2146
10,2013-02-24,2262
10,2013-02-25,1407
10,2013-02-26,1708
10,2013-02-27,1654
